138.191541,-0.074131,-508.131174,208.317583,-32.285592,-0.411741,-0.000028,0.537990,0.524515,0.007016,-0.000219,-102.102931,839.540100,9.313770,-0.113493,22.042319,2.731050,-1.566432,2.345641,0.117290,0.004828
1875.453544,-0.737798,-357.016319,-4928.759023,-11.725629,13.140571,-0.000010,0.140904,0.964519,0.004758,0.002235,181.114489,263.291167,5.160981,2.014905,3210.607210,5.420505,-9.028070,0.502678,0.078726,-0.048541
1115.935029,-0.421876,-379.453397,-2735.783944,-21.272777,8.130389,-0.000016,0.244628,0.769195,0.006094,0.000939,319.580194,276.907191,6.255213,2.790116,1927.614823,3.070864,-7.956356,1.453482,0.095551,-0.017631
259.589542,-0.337054,-446.211047,-691.156862,-23.795933,6.485653,-0.000021,0.304267,0.709738,0.006101,0.000684,427.212455,356.791566,6.856118,2.503600,755.613065,3.214663,-6.930827,1.646137,0.101356,-0.012014
605.289740,-0.277651,-274.407375,-1289.396793,-25.401598,4.145607,-0.000024,0.327731,0.668767,0.006607,0.000479,473.947209,169.569880,7.257567,2.597771,1031.834981,2.034211,-5.146754,1.849393,0.104900,-0.006537
760.738333,-0.221985,-584.189711,-1449.401537,-28.491168,2.540722,-0.000022,0.349423,0.621511,0.006557,0.000353,419.262975,514.106937,8.298654,2.905488,1045.405623,3.215762,-3.811850,1.999570,0.110223,-0.004103
174.523535,-0.188310,-553.465807,-135.649947,-27.716500,2.251819,-0.000026,0.374125,0.602402,0.006110,0.000273,433.516032,480.554203,8.748529,3.000896,317.939520,3.210441,-3.687152,1.945347,0.111400,-0.003035
-437.100938,-0.167396,-412.069000,1255.649129,-28.424484,1.631359,-0.000022,0.399424,0.581506,0.006637,0.000189,422.793169,348.866891,7.834383,2.924335,-456.047522,2.027697,-3.103810,2.105960,0.111235,-0.002400
-788.647786,-0.131847,-218.728977,2097.633445,-30.429892,0.627161,-0.000027,0.427837,0.555725,0.006758,0.000129,411.125778,164.187597,9.343579,2.601697,-945.640063,2.874820,-2.141144,2.189177,0.112412,-0.001356
-653.748763,-0.103448,-144.696443,1891.721641,-30.964329,-0.600115,-0.000023,0.449757,0.530695,0.006850,0.000030,405.807735,127.662878,9.403304,2.196192,-873.165073,2.722899,-0.991196,2.241243,0.114808,0.000289
-382.143716,-0.065446,-393.410076,1405.849593,-32.489612,-1.550250,-0.000029,0.475289,0.503714,0.007088,-0.000061,376.918051,432.502501,9.582224,1.976560,-659.868486,3.919390,-0.143189,2.257882,0.116818,0.001697
-125.533514,-0.031903,-807.377128,940.847005,-32.654844,-2.134060,-0.000028,0.501691,0.476454,0.006933,-0.000158,382.249938,918.269982,9.579125,1.667527,-448.338742,2.563590,0.320805,2.387697,0.118198,0.003166
168.908774,-0.018377,-1219.367533,379.014717,-31.699692,-2.518033,-0.000028,0.529625,0.469806,0.007064,-0.000235,453.925478,1395.318700,9.013209,1.237918,-180.165595,1.481359,0.563801,2.390440,0.119706,0.004630
265.191712,0.001410,-1443.261447,240.717152,-34.991059,-2.779081,-0.000028,0.562612,0.456401,0.007177,-0.000323,537.777805,1677.611635,10.035433,0.434439,-136.000126,3.622819,0.741420,2.495153,0.120274,0.006018
273.294828,0.014807,-1343.636477,210.810128,-33.796001,-2.742796,-0.000030,0.603627,0.453351,0.007112,-0.000425,435.798391,1682.658427,9.834729,-0.674656,-113.481751,2.021186,0.605793,2.535231,0.119917,0.007659
171.864836,0.030026,-1004.062869,432.227096,-36.432891,-2.892237,-0.000030,0.648974,0.446544,0.007165,-0.000535,180.793769,1470.233783,10.599506,-1.954306,-230.640622,3.364653,0.644469,2.635864,0.122935,0.009551
109.200238,0.051160,-600.048392,556.461654,-36.619390,-3.193876,-0.000031,0.691274,0.433897,0.007595,-0.000662,-242.084601,1216.537249,9.949499,-2.883251,-286.856592,2.654230,0.756533,2.690864,0.125525,0.011764
268.925308,0.072735,-369.337183,196.838699,-36.968817,-3.286496,-0.000033,0.726994,0.428457,0.007313,-0.000796,-685.140494,1147.992622,10.489799,-3.682309,-78.250577,2.361438,0.521275,2.754009,0.126746,0.014710
138.966302,0.092771,-357.132065,505.516522,-37.564945,-3.290125,-0.000035,0.780755,0.425799,0.007574,-0.001007,-1079.009589,1316.708611,10.526894,-4.635152,-245.189493,1.394856,0.048361,2.873763,0.128295,0.018999
153.305961,0.133978,-139.009398,517.462154,-39.328412,-3.923181,-0.000036,0.840633,0.407355,0.007704,-0.001284,-1444.240651,1278.610350,10.844755,-5.891979,-253.477754,1.135640,0.051570,3.045131,0.130250,0.025146
84.260406,0.211533,448.455159,809.539423,-42.471910,-6.308069,-0.000038,0.899947,0.362456,0.008003,-0.001656,-2452.334893,935.965348,11.444472,-5.957816,-451.323129,2.603180,1.457567,3.170996,0.135254,0.033754
394.289390,0.438585,1824.448363,352.929047,-48.246545,-9.619558,-0.000044,1.220446,0.263750,0.008416,-0.003019,-6386.456388,881.594537,11.523687,-10.079701,-223.086743,0.340658,1.704547,3.830751,0.150234,0.060865
